order_id,order_date,customer_id,customer_name,country,industry,customer_tier,product,category,quantity,unit_price,discount,revenue,sales_rep
10204,2025-07-10,C041,Customer 041,Denmark,Healthcare,SMB,Analytics Basic,Analytics,2,249,0.1,448.2,Lucas Thomsen
10205,2026-05-23,C089,Customer 089,United Kingdom,Financial Services,Mid-Market,Customer Support,Customer Experience,4,299,0.1,1076.4,Lucas Thomsen
10206,2026-01-04,C062,Customer 062,Sweden,Healthcare,Mid-Market,Marketing Automation,Marketing,2,599,0.0,1198.0,Emma Jensen
10207,2026-02-13,C010,Customer 010,Netherlands,Healthcare,SMB,Marketing Automation,Marketing,1,599,0.1,539.1,Noah Andersen
10208,2025-04-27,C021,Customer 021,Germany,Technology,SMB,Analytics Pro,Analytics,3,499,0.05,1422.15,Liam Nielsen
10209,2025-05-14,C036,Customer 036,United Kingdom,Retail,SMB,CRM Suite,CRM,4,399,0.05,1516.2,Clara Madsen
10210,2025-02-27,C012,Customer 012,Belgium,Financial Services,SMB,Workflow Automation,Automation,4,449,0.1,1616.4,Sofia Hansen
10211,2025-06-22,C091,Customer 091,Denmark,Professional Services,SMB,Business Intelligence,Analytics,1,699,0.0,699.0,Clara Madsen
10212,2025-05-29,C002,Customer 002,Belgium,Healthcare,SMB,Analytics Pro,Analytics,3,499,0.0,1497.0,Freja Larsen
10213,2025-03-21,C013,Customer 013,United Kingdom,Financial Services,SMB,Analytics Basic,Analytics,1,249,0.15,211.65,Lucas Thomsen
10214,2025-08-01,C053,Customer 053,Belgium,Healthcare,SMB,Business Intelligence,Analytics,1,699,0.0,699.0,Oliver Pedersen
10215,2025-07-22,C032,Customer 032,Denmark,Healthcare,SMB,CRM Suite,CRM,5,399,0.05,1895.25,Freja Larsen
10216,2025-08-17,C095,Customer 095,United Kingdom,Professional Services,SMB,Analytics Basic,Analytics,1,249,0.15,211.65,Clara Madsen
10217,2025-08-15,C016,Customer 016,Sweden,Manufacturing,Mid-Market,Data Platform,Data,2,799,0.1,1438.2,Liam Nielsen
10218,2026-06-16,C032,Customer 032,Denmark,Healthcare,SMB,Workflow Automation,Automation,1,449,0.05,426.55,Clara Madsen
10219,2026-03-17,C032,Customer 032,Denmark,Healthcare,SMB,Customer Support,Customer Experience,5,299,0.0,1495.0,Clara Madsen
10220,2026-02-06,C098,Customer 098,Finland,Retail,Mid-Market,Analytics Basic,Analytics,4,249,0.0,996.0,Emma Jensen
10221,2025-02-16,C011,Customer 011,Denmark,Technology,Mid-Market,Customer Support,Customer Experience,3,299,0.15,762.45,Sofia Hansen
10222,2025-08-21,C010,Customer 010,Netherlands,Healthcare,SMB,Business Intelligence,Analytics,4,699,0.05,2656.2,Liam Nielsen
10223,2025-11-01,C015,Customer 015,Sweden,Healthcare,SMB,Customer Support,Customer Experience,1,299,0.05,284.05,Clara Madsen
10224,2026-06-10,C017,Customer 017,Norway,Manufacturing,SMB,Business Intelligence,Analytics,2,699,0.0,1398.0,Noah Andersen
10225,2025-05-23,C040,Customer 040,Finland,Retail,Mid-Market,Business Intelligence,Analytics,2,699,0.0,1398.0,Sofia Hansen
10226,2026-02-19,C018,Customer 018,Germany,Technology,SMB,Business Intelligence,Analytics,1,699,0.2,559.2,Freja Larsen
10227,2026-05-28,C055,Customer 055,Germany,Professional Services,Mid-Market,Business Intelligence,Analytics,2,699,0.05,1328.1,Liam Nielsen
10228,2026-01-08,C073,Customer 073,Denmark,Manufacturing,Enterprise,Business Intelligence,Analytics,5,699,0.1,3145.5,Freja Larsen
10229,2025-09-16,C025,Customer 025,Finland,Healthcare,SMB,Analytics Basic,Analytics,1,249,0.0,249.0,Lucas Thomsen
10230,2026-04-16,C059,Customer 059,Denmark,Professional Services,Mid-Market,Business Intelligence,Analytics,2,699,0.1,1258.2,Clara Madsen
10231,2025-01-12,C078,Customer 078,Denmark,Retail,SMB,Analytics Basic,Analytics,1,249,0.15,211.65,Freja Larsen
10232,2025-11-26,C089,Customer 089,United Kingdom,Financial Services,Mid-Market,Business Intelligence,Analytics,1,699,0.05,664.05,Freja Larsen
10233,2025-12-24,C022,Customer 022,Denmark,Professional Services,SMB,Customer Support,Customer Experience,5,299,0.0,1495.0,Emma Jensen
10234,2026-02-12,C030,Customer 030,Denmark,Financial Services,SMB,Data Platform,Data,2,799,0.05,1518.1,Freja Larsen
10235,2026-01-08,C084,Customer 084,Denmark,Healthcare,Enterprise,Business Intelligence,Analytics,2,699,0.1,1258.2,Noah Andersen
10236,2025-01-08,C085,Customer 085,Norway,Manufacturing,Mid-Market,CRM Suite,CRM,4,399,0.05,1516.2,Noah Andersen
10237,2025-05-02,C044,Customer 044,United Kingdom,Financial Services,Mid-Market,Business Intelligence,Analytics,1,699,0.15,594.15,Sofia Hansen
10238,2025-12-14,C032,Customer 032,Denmark,Healthcare,SMB,Business Intelligence,Analytics,2,699,0.1,1258.2,Clara Madsen
10239,2025-03-31,C051,Customer 051,Belgium,Financial Services,Enterprise,Customer Support,Customer Experience,2,299,0.15,508.3,Oliver Pedersen
10240,2025-11-12,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Workflow Automation,Automation,3,449,0.1,1212.3,Lucas Thomsen
10241,2025-06-27,C021,Customer 021,Germany,Technology,SMB,Marketing Automation,Marketing,10,599,0.0,5990.0,Freja Larsen
10242,2026-06-24,C099,Customer 099,Denmark,Retail,Mid-Market,Customer Support,Customer Experience,4,299,0.0,1196.0,Freja Larsen
10243,2025-02-10,C032,Customer 032,Denmark,Healthcare,SMB,CRM Suite,CRM,2,399,0.0,798.0,Liam Nielsen
10244,2026-05-17,C094,Customer 094,Germany,Manufacturing,Mid-Market,Marketing Automation,Marketing,4,599,0.15,2036.6,Emma Jensen
10245,2025-05-25,C039,Customer 039,Netherlands,Professional Services,SMB,Analytics Pro,Analytics,1,499,0.1,449.1,Oliver Pedersen
10246,2025-07-20,C012,Customer 012,Belgium,Financial Services,SMB,Analytics Pro,Analytics,1,499,0.1,449.1,Sofia Hansen
10247,2026-04-06,C047,Customer 047,Norway,Retail,SMB,Workflow Automation,Automation,1,449,0.0,449.0,Lucas Thomsen
10248,2025-09-10,C018,Customer 018,Germany,Technology,SMB,CRM Suite,CRM,2,399,0.0,798.0,Oliver Pedersen
10249,2026-01-25,C021,Customer 021,Germany,Technology,SMB,Customer Support,Customer Experience,3,299,0.1,807.3,Freja Larsen
10250,2025-09-13,C013,Customer 013,United Kingdom,Financial Services,SMB,Analytics Basic,Analytics,3,249,0.05,709.65,Liam Nielsen
10251,2026-03-26,C021,Customer 021,Germany,Technology,SMB,CRM Suite,CRM,5,399,0.0,1995.0,Clara Madsen
10252,2025-01-10,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,Data Platform,Data,3,799,0.1,2157.3,Emma Jensen
10253,2025-08-30,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Marketing Automation,Marketing,3,599,0.0,1797.0,Clara Madsen
10254,2025-09-08,C007,Customer 007,Denmark,Technology,SMB,Marketing Automation,Marketing,1,599,0.0,599.0,Sofia Hansen
10255,2025-01-05,C023,Customer 023,Sweden,Healthcare,Mid-Market,Business Intelligence,Analytics,1,699,0.05,664.05,Oliver Pedersen
10256,2025-04-29,C096,Customer 096,Germany,Professional Services,Mid-Market,Analytics Pro,Analytics,3,499,0.0,1497.0,Sofia Hansen
10257,2026-01-09,C075,Customer 075,Netherlands,Healthcare,Mid-Market,Workflow Automation,Automation,2,449,0.2,718.4,Freja Larsen
10258,2025-03-06,C086,Customer 086,Norway,Professional Services,Mid-Market,Marketing Automation,Marketing,4,599,0.0,2396.0,Sofia Hansen
10259,2025-05-26,C022,Customer 022,Denmark,Professional Services,SMB,CRM Suite,CRM,1,399,0.0,399.0,Clara Madsen
10260,2025-08-12,C089,Customer 089,United Kingdom,Financial Services,Mid-Market,Marketing Automation,Marketing,1,599,0.0,599.0,Liam Nielsen
10261,2025-08-27,C022,Customer 022,Denmark,Professional Services,SMB,Workflow Automation,Automation,2,449,0.1,808.2,Sofia Hansen
10262,2025-06-26,C092,Customer 092,Netherlands,Technology,SMB,Workflow Automation,Automation,1,449,0.05,426.55,Noah Andersen
10263,2025-10-09,C029,Customer 029,Germany,Professional Services,Mid-Market,Workflow Automation,Automation,1,449,0.05,426.55,Liam Nielsen
10264,2025-03-04,C013,Customer 013,United Kingdom,Financial Services,SMB,CRM Suite,CRM,4,399,0.0,1596.0,Oliver Pedersen
10265,2025-08-05,C082,Customer 082,Germany,Manufacturing,SMB,Analytics Basic,Analytics,1,249,0.0,249.0,Emma Jensen
10266,2026-04-06,C002,Customer 002,Belgium,Healthcare,SMB,Business Intelligence,Analytics,3,699,0.05,1992.15,Emma Jensen
10267,2025-04-15,C029,Customer 029,Germany,Professional Services,Mid-Market,Analytics Pro,Analytics,2,499,0.1,898.2,Freja Larsen
10268,2025-04-09,C085,Customer 085,Norway,Manufacturing,Mid-Market,Marketing Automation,Marketing,1,599,0.15,509.15,Freja Larsen
10269,2026-05-26,C079,Customer 079,Norway,Retail,SMB,CRM Suite,CRM,2,399,0.0,798.0,Noah Andersen
10270,2026-01-20,C052,Customer 052,United Kingdom,Manufacturing,Mid-Market,Customer Support,Customer Experience,4,299,0.05,1136.2,Oliver Pedersen
10271,2026-02-09,C027,Customer 027,Sweden,Healthcare,SMB,Analytics Pro,Analytics,2,499,0.15,848.3,Clara Madsen
10272,2026-06-02,C050,Customer 050,Sweden,Retail,Mid-Market,Analytics Basic,Analytics,4,249,0.05,946.2,Emma Jensen
10273,2026-04-21,C095,Customer 095,United Kingdom,Professional Services,SMB,CRM Suite,CRM,1,399,0.1,359.1,Emma Jensen
10274,2026-03-13,C079,Customer 079,Norway,Retail,SMB,Data Platform,Data,4,799,0.0,3196.0,Emma Jensen
10275,2025-01-23,C023,Customer 023,Sweden,Healthcare,Mid-Market,Data Platform,Data,1,799,0.15,679.15,Clara Madsen
10276,2026-04-03,C088,Customer 088,Germany,Financial Services,Mid-Market,Business Intelligence,Analytics,3,699,0.1,1887.3,Emma Jensen
10277,2025-03-24,C044,Customer 044,United Kingdom,Financial Services,Mid-Market,Business Intelligence,Analytics,3,699,0.15,1782.45,Sofia Hansen
10278,2025-05-25,C077,Customer 077,United Kingdom,Technology,SMB,Analytics Basic,Analytics,5,249,0.1,1120.5,Oliver Pedersen
10279,2025-03-26,C022,Customer 022,Denmark,Professional Services,SMB,Analytics Basic,Analytics,2,249,0.05,473.1,Liam Nielsen
10280,2025-03-19,C043,Customer 043,Denmark,Retail,Mid-Market,Business Intelligence,Analytics,1,699,0.15,594.15,Liam Nielsen
10281,2026-04-02,C037,Customer 037,Norway,Retail,SMB,Marketing Automation,Marketing,1,599,0.0,599.0,Noah Andersen
10282,2025-01-01,C061,Customer 061,Norway,Manufacturing,SMB,Marketing Automation,Marketing,4,599,0.0,2396.0,Sofia Hansen
10283,2025-02-20,C097,Customer 097,Germany,Financial Services,Mid-Market,CRM Suite,CRM,3,399,0.1,1077.3,Emma Jensen
10284,2026-03-22,C056,Customer 056,Belgium,Retail,SMB,Customer Support,Customer Experience,4,299,0.1,1076.4,Emma Jensen
10285,2026-03-25,C003,Customer 003,Netherlands,Technology,SMB,CRM Suite,CRM,1,399,0.15,339.15,Freja Larsen
10286,2026-05-03,C063,Customer 063,United Kingdom,Healthcare,SMB,Customer Support,Customer Experience,2,299,0.0,598.0,Freja Larsen
10287,2025-02-03,C019,Customer 019,Finland,Professional Services,Mid-Market,Analytics Basic,Analytics,1,249,0.1,224.1,Noah Andersen
10288,2025-12-14,C023,Customer 023,Sweden,Healthcare,Mid-Market,Analytics Pro,Analytics,10,499,0.1,4491.0,Emma Jensen
10289,2025-04-05,C029,Customer 029,Germany,Professional Services,Mid-Market,CRM Suite,CRM,3,399,0.0,1197.0,Noah Andersen
10290,2025-03-13,C030,Customer 030,Denmark,Financial Services,SMB,CRM Suite,CRM,5,399,0.05,1895.25,Sofia Hansen
10291,2025-06-03,C039,Customer 039,Netherlands,Professional Services,SMB,Customer Support,Customer Experience,2,299,0.0,598.0,Liam Nielsen
10292,2025-09-07,C025,Customer 025,Finland,Healthcare,SMB,Workflow Automation,Automation,3,449,0.0,1347.0,Emma Jensen
10293,2026-03-14,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,Analytics Basic,Analytics,3,249,0.2,597.6,Oliver Pedersen
10294,2025-04-28,C058,Customer 058,Sweden,Retail,SMB,Analytics Basic,Analytics,2,249,0.1,448.2,Clara Madsen
10295,2025-11-02,C016,Customer 016,Sweden,Manufacturing,Mid-Market,Data Platform,Data,4,799,0.1,2876.4,Sofia Hansen
10296,2025-09-25,C072,Customer 072,Sweden,Retail,SMB,Workflow Automation,Automation,5,449,0.2,1796.0,Emma Jensen
10297,2025-02-23,C001,Customer 001,Norway,Retail,SMB,Customer Support,Customer Experience,5,299,0.05,1420.25,Clara Madsen
10298,2025-08-24,C005,Customer 005,Denmark,Professional Services,Mid-Market,Analytics Basic,Analytics,4,249,0.1,896.4,Oliver Pedersen
10299,2026-01-24,C003,Customer 003,Netherlands,Technology,SMB,Workflow Automation,Automation,2,449,0.05,853.1,Freja Larsen
10300,2026-02-05,C065,Customer 065,Sweden,Manufacturing,Mid-Market,Business Intelligence,Analytics,2,699,0.15,1188.3,Noah Andersen
10301,2025-10-30,C004,Customer 004,Germany,Healthcare,Mid-Market,Workflow Automation,Automation,10,449,0.0,4490.0,Freja Larsen
10302,2025-07-26,C099,Customer 099,Denmark,Retail,Mid-Market,Marketing Automation,Marketing,1,599,0.15,509.15,Liam Nielsen
10303,2025-08-17,C096,Customer 096,Germany,Professional Services,Mid-Market,Data Platform,Data,4,799,0.0,3196.0,Freja Larsen
10304,2025-03-16,C064,Customer 064,Norway,Professional Services,Mid-Market,Business Intelligence,Analytics,4,699,0.0,2796.0,Emma Jensen
10305,2026-03-11,C098,Customer 098,Finland,Retail,Mid-Market,Analytics Pro,Analytics,3,499,0.1,1347.3,Oliver Pedersen
10306,2025-04-13,C089,Customer 089,United Kingdom,Financial Services,Mid-Market,CRM Suite,CRM,10,399,0.05,3790.5,Freja Larsen
10307,2026-02-26,C010,Customer 010,Netherlands,Healthcare,SMB,Data Platform,Data,2,799,0.1,1438.2,Emma Jensen
10308,2025-11-02,C021,Customer 021,Germany,Technology,SMB,Analytics Pro,Analytics,2,499,0.05,948.1,Liam Nielsen
10309,2025-04-08,C046,Customer 046,Netherlands,Financial Services,Mid-Market,CRM Suite,CRM,1,399,0.1,359.1,Clara Madsen
10310,2025-12-01,C091,Customer 091,Denmark,Professional Services,SMB,Marketing Automation,Marketing,2,599,0.0,1198.0,Oliver Pedersen
10311,2026-03-11,C027,Customer 027,Sweden,Healthcare,SMB,Workflow Automation,Automation,2,449,0.0,898.0,Freja Larsen
10312,2026-03-23,C066,Customer 066,Germany,Financial Services,SMB,Analytics Basic,Analytics,2,249,0.0,498.0,Noah Andersen
10313,2025-11-04,C041,Customer 041,Denmark,Healthcare,SMB,Business Intelligence,Analytics,4,699,0.05,2656.2,Noah Andersen
10314,2025-09-06,C013,Customer 013,United Kingdom,Financial Services,SMB,Customer Support,Customer Experience,5,299,0.0,1495.0,Oliver Pedersen
10315,2025-06-15,C009,Customer 009,Germany,Technology,Enterprise,Business Intelligence,Analytics,1,699,0.05,664.05,Noah Andersen
10316,2026-04-26,C036,Customer 036,United Kingdom,Retail,SMB,Marketing Automation,Marketing,2,599,0.05,1138.1,Freja Larsen
10317,2025-12-01,C086,Customer 086,Norway,Professional Services,Mid-Market,Analytics Pro,Analytics,5,499,0.0,2495.0,Freja Larsen
10318,2026-06-26,C090,Customer 090,Finland,Retail,Mid-Market,Customer Support,Customer Experience,1,299,0.05,284.05,Oliver Pedersen
10319,2025-04-16,C058,Customer 058,Sweden,Retail,SMB,Analytics Basic,Analytics,1,249,0.15,211.65,Freja Larsen
10320,2025-03-22,C054,Customer 054,United Kingdom,Financial Services,SMB,Marketing Automation,Marketing,1,599,0.0,599.0,Clara Madsen
10321,2025-05-13,C012,Customer 012,Belgium,Financial Services,SMB,Customer Support,Customer Experience,3,299,0.05,852.15,Emma Jensen
10322,2025-05-18,C081,Customer 081,United Kingdom,Professional Services,SMB,Marketing Automation,Marketing,1,599,0.1,539.1,Liam Nielsen
10323,2025-07-03,C078,Customer 078,Denmark,Retail,SMB,Workflow Automation,Automation,10,449,0.05,4265.5,Clara Madsen
10324,2026-02-05,C014,Customer 014,Sweden,Professional Services,SMB,Marketing Automation,Marketing,2,599,0.1,1078.2,Clara Madsen
10325,2025-11-26,C034,Customer 034,Belgium,Professional Services,SMB,Analytics Basic,Analytics,3,249,0.05,709.65,Noah Andersen
10326,2026-05-23,C053,Customer 053,Belgium,Healthcare,SMB,Data Platform,Data,1,799,0.05,759.05,Emma Jensen
10327,2025-03-10,C020,Customer 020,Sweden,Retail,Enterprise,CRM Suite,CRM,2,399,0.0,798.0,Oliver Pedersen
10328,2026-06-30,C075,Customer 075,Netherlands,Healthcare,Mid-Market,Customer Support,Customer Experience,3,299,0.1,807.3,Lucas Thomsen
10329,2025-02-22,C016,Customer 016,Sweden,Manufacturing,Mid-Market,Workflow Automation,Automation,4,449,0.1,1616.4,Noah Andersen
10330,2026-03-26,C095,Customer 095,United Kingdom,Professional Services,SMB,Analytics Basic,Analytics,4,249,0.0,996.0,Emma Jensen
10331,2025-07-24,C070,Customer 070,Belgium,Retail,Mid-Market,Marketing Automation,Marketing,3,599,0.05,1707.15,Freja Larsen
10332,2025-05-06,C056,Customer 056,Belgium,Retail,SMB,Workflow Automation,Automation,5,449,0.2,1796.0,Oliver Pedersen
10333,2025-02-12,C083,Customer 083,Norway,Technology,SMB,Analytics Basic,Analytics,4,249,0.05,946.2,Lucas Thomsen
10334,2025-04-21,C058,Customer 058,Sweden,Retail,SMB,Data Platform,Data,4,799,0.05,3036.2,Oliver Pedersen
10335,2025-07-02,C004,Customer 004,Germany,Healthcare,Mid-Market,Workflow Automation,Automation,1,449,0.15,381.65,Lucas Thomsen
10336,2025-04-05,C004,Customer 004,Germany,Healthcare,Mid-Market,Workflow Automation,Automation,1,449,0.1,404.1,Lucas Thomsen
10337,2026-01-09,C020,Customer 020,Sweden,Retail,Enterprise,CRM Suite,CRM,1,399,0.05,379.05,Noah Andersen
10338,2026-06-04,C010,Customer 010,Netherlands,Healthcare,SMB,Business Intelligence,Analytics,3,699,0.1,1887.3,Freja Larsen
10339,2025-12-26,C024,Customer 024,Norway,Healthcare,SMB,Customer Support,Customer Experience,2,299,0.15,508.3,Noah Andersen
10340,2025-10-08,C099,Customer 099,Denmark,Retail,Mid-Market,CRM Suite,CRM,2,399,0.05,758.1,Lucas Thomsen
10341,2025-07-14,C026,Customer 026,United Kingdom,Healthcare,SMB,Analytics Pro,Analytics,5,499,0.05,2370.25,Lucas Thomsen
10342,2025-07-14,C037,Customer 037,Norway,Retail,SMB,Customer Support,Customer Experience,5,299,0.05,1420.25,Sofia Hansen
10343,2025-04-03,C085,Customer 085,Norway,Manufacturing,Mid-Market,CRM Suite,CRM,5,399,0.2,1596.0,Emma Jensen
10344,2025-03-02,C054,Customer 054,United Kingdom,Financial Services,SMB,Marketing Automation,Marketing,2,599,0.1,1078.2,Sofia Hansen
10345,2025-02-20,C021,Customer 021,Germany,Technology,SMB,Customer Support,Customer Experience,3,299,0.0,897.0,Emma Jensen
10346,2026-02-07,C074,Customer 074,United Kingdom,Manufacturing,SMB,Customer Support,Customer Experience,2,299,0.15,508.3,Liam Nielsen
10347,2025-01-05,C038,Customer 038,Denmark,Financial Services,SMB,Analytics Basic,Analytics,1,249,0.05,236.55,Clara Madsen
10348,2026-04-11,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Marketing Automation,Marketing,1,599,0.0,599.0,Oliver Pedersen
10349,2026-06-18,C004,Customer 004,Germany,Healthcare,Mid-Market,Analytics Pro,Analytics,2,499,0.05,948.1,Noah Andersen
10350,2026-02-09,C060,Customer 060,Norway,Retail,SMB,Business Intelligence,Analytics,2,699,0.05,1328.1,Liam Nielsen
10351,2026-05-28,C057,Customer 057,Denmark,Healthcare,SMB,Workflow Automation,Automation,4,449,0.15,1526.6,Liam Nielsen
10352,2025-08-21,C045,Customer 045,Sweden,Professional Services,Mid-Market,Data Platform,Data,1,799,0.0,799.0,Oliver Pedersen
10353,2026-06-08,C020,Customer 020,Sweden,Retail,Enterprise,CRM Suite,CRM,4,399,0.1,1436.4,Oliver Pedersen
10354,2025-12-12,C017,Customer 017,Norway,Manufacturing,SMB,Analytics Basic,Analytics,3,249,0.05,709.65,Emma Jensen
10355,2025-02-15,C071,Customer 071,United Kingdom,Financial Services,SMB,CRM Suite,CRM,2,399,0.0,798.0,Sofia Hansen
10356,2026-06-30,C004,Customer 004,Germany,Healthcare,Mid-Market,Analytics Pro,Analytics,2,499,0.2,798.4,Freja Larsen
10357,2025-03-19,C093,Customer 093,United Kingdom,Healthcare,Enterprise,Workflow Automation,Automation,2,449,0.05,853.1,Emma Jensen
10358,2025-03-14,C014,Customer 014,Sweden,Professional Services,SMB,Analytics Pro,Analytics,3,499,0.0,1497.0,Freja Larsen
10359,2025-09-06,C003,Customer 003,Netherlands,Technology,SMB,Customer Support,Customer Experience,2,299,0.05,568.1,Liam Nielsen
10360,2025-02-16,C088,Customer 088,Germany,Financial Services,Mid-Market,Data Platform,Data,1,799,0.15,679.15,Freja Larsen
10361,2025-05-01,C080,Customer 080,Denmark,Financial Services,Mid-Market,Analytics Pro,Analytics,1,499,0.0,499.0,Sofia Hansen
10362,2025-08-02,C058,Customer 058,Sweden,Retail,SMB,CRM Suite,CRM,3,399,0.0,1197.0,Emma Jensen
10363,2025-08-27,C055,Customer 055,Germany,Professional Services,Mid-Market,Marketing Automation,Marketing,5,599,0.0,2995.0,Lucas Thomsen
10364,2025-02-25,C004,Customer 004,Germany,Healthcare,Mid-Market,Marketing Automation,Marketing,2,599,0.0,1198.0,Oliver Pedersen
10365,2025-12-16,C024,Customer 024,Norway,Healthcare,SMB,Customer Support,Customer Experience,4,299,0.1,1076.4,Lucas Thomsen
10366,2025-04-17,C034,Customer 034,Belgium,Professional Services,SMB,Business Intelligence,Analytics,3,699,0.05,1992.15,Sofia Hansen
